Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Order Date,Year,Month,Day,DayOfWeek,Hour,Shipping Pressure Index,Order Complexity Score,Discount Risk Score,High Value Order Flag,Express Shipment Flag,International Shipment Flag,Geographical Distance,Regional Congestion Index,Route Congestion Index,Customer Reliability Score,Historical Shipping Efficiency Gap,Risk_Probability,Risk_Level,Risk_Priority_Index,Revenue_at_Risk,SLA_Risk_Index,Intervention_Score
DEBIT,5,4,152.66,339.25,Late delivery,1,63,Children's Clothing,Honolulu,EE. UU.,Fiona,13712,Cardenas,Consumer,HI,7074 Sleepy Heights,96817,4,Apparel,21.32080078,-157.8613892,Europe,Aachen,Alemania,13712,17.86,0.05,357.1,0.45,1,357.1,339.25,152.66,Western Europe,Renania del Norte-Westfalia,COMPLETE,Children's heaters,357.1,Standard Class,2025-12-02 12:15:15.605092008,2025,12,2,1,12,3.6363636363636362,0.21189523809523808,0.05,0,0,1,12049.347617764302,0.5575533728387044,0.5542168674698795,0.5472564747919194,-0.007148806218767351,0.3152333294974395,Medium,6.679644140941458,112.56982196353565,6.3046665899487895,9.426046974188722
CASH,4,4,2.94,10.5,Shipping on time,0,74,Toys,Caguas,Puerto Rico,Kelsie,19766,Wiley,Consumer,PR,3178 Golden Villas,725,7,Fan Shop,18.20431328,-66.03704834,Pacific Asia,Sydney,Australia,19766,1.04,0.09,11.54,0.28,1,11.54,10.5,2.94,Oceania,Nueva Gales del Sur,CLOSED,Toys,11.54,Standard Class,2025-12-26 23:49:10.030467872,2025,12,26,4,12,3.6363636363636362,0.12422857142857141,0.09,0,0,1,17716.003986973938,0.5377740705433747,0.54986312084474,0.5472564747919194,0.004347826086956522,0.336465911654218,Medium,4.179867953921542,3.8828166204896757,6.72931823308436,1.9049161787979976
TRANSFER,5,2,53.75,191.95,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Mary,11975,Rocha,Consumer,PR,5012 Golden Leaf Cove,725,5,Golf,18.2733326,-66.3705368,LATAM,Mexico City,México,11975,8.0,0.04,39.99,0.28,5,199.95,191.95,53.75,Central America,Distrito Federal,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class,2025-11-01 04:28:25.651513976,2025,11,1,5,12,0.3921568627450981,0.2583295238095238,0.2,0,0,1,2217.543340436235,0.5460255656773435,0.5473360655737705,0.5472564747919194,1.9480765586507485,0.6037262315705229,Medium,15.596030991293144,120.71506000252604,36.22357389423137,13.48131599666882
TRANSFER,5,2,4.16,47.23,Shipping canceled,0,46,Indoor/Outdoor Games,Washington,EE. UU.,Alan,12007,Smith,Corporate,DC,9050 Iron Apple Landing,20020,7,Fan Shop,38.85520172,-76.84945679,Pacific Asia,Beykoz,Turquía,12007,2.75,0.06,49.98,0.09,1,49.98,47.23,4.16,West Asia,Estambul,CANCELED,O'Brien Men's Neoprene Life Vest,49.98,Second Class,2025-11-03 01:36:14.103413504,2025,11,3,0,12,1.8181818181818181,0.13402323809523808,0.06,0,0,1,10109.743676744314,0.5503286060186786,0.8333333333333334,0.5472564747919194,1.9386873920552676,0.8922479436428146,High,11.958195859082752,44.59455222326787,53.53487661856887,7.4589514770291725
DEBIT,2,4,46.95,149.99,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,Kathleen,12147,Smith,Corporate,PR,8824 Lazy Sky Grove,725,7,Fan Shop,18.23033333,-66.37058258,USCA,San Diego,Estados Unidos,12147,50.0,0.25,199.99,0.31,1,199.99,149.99,46.95,West of USA,California,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Standard Class,2025-11-11 04:23:28.905483104,2025,11,11,1,12,3.6363636363636362,0.16142590476190474,0.25,0,0,1,5598.678953677755,0.5406140691799456,0.5494128074451584,0.5472564747919194,-0.024119947848761408,0.3784419685998456,Medium,6.109033718110641,75.68460930028311,7.568839371996912,6.984690045261243
PAYMENT,4,4,134.06,383.03,Shipping on time,0,66,Crafts,Diamond Bar,EE. UU.,Kay,14901,Mack,Home Office,CA,3724 High Circuit,91765,4,Apparel,33.9956665,-117.8156967,Europe,Santander,España,14901,78.45,0.17,461.48,0.35,1,461.48,383.03,134.06,Southern Europe,Cantabria,PENDING_PAYMENT,Porcelain crafts,461.48,Standard Class,2025-12-07 07:39:05.689626520,2025,12,7,6,12,3.6363636363636362,0.22356990476190475,0.17,0,0,1,10468.230565837497,0.5446658851113716,0.5409309791332263,0.5472564747919194,-0.04512600117210393,0.19313261339344712,Low,4.3178639982790745,89.12683842880799,3.8626522678689423,7.074755905040109
TRANSFER,2,2,90.28,288.42,Shipping canceled,0,73,Sporting Goods,Billings,EE. UU.,Simone,19469,Vance,Corporate,MT,3176 Round Gate,59102,2,Fitness,45.78831101,-108.5594101,Pacific Asia,Brisbane,Australia,19469,39.33,0.12,327.75,0.31,1,327.75,288.42,90.28,Oceania,Queensland,SUSPECTED_FRAUD,Smart watch,327.75,Second Class,2025-12-25 18:59:39.857964296,2025,12,25,3,12,1.8181818181818181,0.19834057142857142,0.12,0,0,1,13983.316637894268,0.5377740705433747,1.0,0.5472564747919194,1.9285714285714286,0.9493711727011077,High,18.829882089135065,311.15640185278806,56.96227036206646,26.201336946821307
PAYMENT,4,4,12.71,27.04,Shipping on time,0,59,Books,Caguas,Puerto Rico,Jolie,12711,Reed,Home Office,PR,9598 Iron Park,725,8,Book Shop,18.23510933,-66.0370636,Europe,Erfurt,Alemania,12711,4.04,0.13,31.08,0.47,1,31.08,27.04,12.71,Western Europe,Turingia,PENDING_PAYMENT,Sports Books,31.08,Standard Class,2025-11-28 11:06:11.690357744,2025,11,28,4,12,3.6363636363636362,0.12863923809523808,0.13,0,0,1,6888.582143067274,0.5575533728387044,0.5551341890315052,0.5472564747919194,-0.007148806218767351,0.6318675745014585,Medium,8.12829633609537,19.638444215505327,12.63735149002917,4.429625187368468
CASH,3,4,0.12,9.03,Advance shipping,0,61,CDs,Caguas,Puerto Rico,Clare,12870,Battle,Consumer,PR,3403 Gentle Road,725,9,Discs Shop,18.27220535,-66.0370636,Europe,Venice,Italia,12870,2.26,0.2,11.29,0.01,1,11.29,9.03,0.12,Southern Europe,Véneto,CLOSED,CDs of rock,11.29,Standard Class,2025-11-29 02:32:05.419071776,2025,11,29,5,12,3.6363636363636362,0.12383657142857141,0.2,0,0,1,7966.833962874571,0.5446658851113716,0.535895986433013,0.5472564747919194,-0.04512600117210393,0.37865193085733057,Medium,4.68909568821803,4.274980299379262,7.5730386171466115,2.132137093249968
PAYMENT,6,4,-20.5,81.99,Late delivery,1,9,Cardio Equipment,Winnetka,EE. UU.,Jane,12235,Smith,Consumer,CA,1250 Quiet Deer Maze,91306,3,Footwear,34.2168045,-118.5710373,Pacific Asia,Harbin,China,12235,18.0,0.18,99.99,-0.25,1,99.99,81.99,-20.5,Eastern Asia,Heilongjiang,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,2025-11-16 04:15:11.137947456,2025,11,16,6,12,3.6363636363636362,0.27431847619047617,0.18,0,0,1,11084.465636181472,0.5390693590869183,0.5074424898511503,0.5472564747919194,-0.03236894872529361,0.21878049870102156,Low,6.001553302385668,21.875862065115147,4.375609974020431,3.713173044861176
TRANSFER,4,2,75.2,160.0,Late delivery,1,24,Women's Apparel,Fayetteville,EE. UU.,Mary,12187,Smith,Consumer,NC,1801 Quiet Robin Avenue,28314,5,Golf,35.06275177,-79.00574493,Europe,Montpellier,Francia,12187,40.0,0.2,50.0,0.47,4,200.0,160.0,75.2,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,2025-11-13 06:34:05.872433768,2025,11,13,3,12,0.48780487804878053,0.22838095238095235,0.8,0,0,1,6579.039950982847,0.5575533728387044,0.5297297297297298,0.5472564747919194,2.0672708962739175,0.611855183018263,Medium,13.973606941693282,122.37103660365261,36.71131098109578,12.931704972896469
TRANSFER,3,4,315.0,1125.0,Advance shipping,0,64,Computers,Middletown,EE. UU.,Iola,18120,Dalton,Consumer,CT,5470 Indian Fawn Common,6457,10,Technology,41.55907822,-72.65383911,Pacific Asia,Huaibei,China,18120,375.0,0.25,1500.0,0.28,1,1500.0,1125.0,315.0,Eastern Asia,Anhui,PROCESSING,Dell Laptop,1500.0,Standard Class,2025-12-20 08:04:06.650195544,2025,12,20,5,12,3.6363636363636362,0.4214285714285715,0.25,1,0,1,11498.740243938879,0.5390693590869183,0.6756756756756757,0.5472564747919194,-0.03236894872529361,0.3670816457581347,Medium,15.469869356949964,550.622468637202,7.341632915162694,39.225295861012114
PAYMENT,4,4,84.49,324.96,Shipping on time,0,63,Children's Clothing,New York,EE. UU.,Martha,13691,Booth,Consumer,NY,7236 Cotton Cove,10032,4,Apparel,40.83852005,-73.94216919,Europe,Palermo,Italia,13691,32.14,0.09,357.1,0.26,1,357.1,324.96,84.49,Southern Europe,Sicilia,PENDING_PAYMENT,Children's heaters,357.1,Standard Class,2025-12-02 10:12:58.320167512,2025,12,2,1,12,3.6363636363636362,0.20808457142857142,0.09,0,0,1,7168.358606681304,0.5446658851113716,0.4820359281437126,0.5472564747919194,-0.04512600117210393,0.2632496206563781,Low,5.477818449301643,94.00643953639262,5.264992413127562,7.831513751904215
TRANSFER,4,4,31.14,69.21,Shipping on time,0,72,Pet Supplies,Strongsville,EE. UU.,Octavia,19236,Wolfe,Consumer,OH,3880 Gentle Meadow,44136,11,Pet Shop,41.3469696,-81.82631683,Pacific Asia,Singapur,Singapur,19236,15.19,0.18,84.4,0.45,1,84.4,69.21,31.14,Southeast Asia,Singapur,PENDING,Adult dog supplies,84.4,Standard Class,2025-12-24 20:22:50.934754424,2025,12,24,2,12,3.6363636363636362,0.1398845714285714,0.18,0,0,1,14178.541812387306,0.5534976682211858,0.5472564747919194,0.5472564747919194,-0.007599463567277604,0.2872438140896135,Low,4.018097782943383,24.24337790916338,5.744876281792271,3.061841787727156
TRANSFER,0,0,117.98,406.84,Shipping on time,0,62,Cameras,Caguas,Puerto Rico,Kimberley,12978,Sellers,Corporate,PR,2991 Silent Deer Landing,725,10,Technology,18.28019714,-66.0370636,Europe,London,Reino Unido,12978,45.2,0.1,452.04,0.29,1,452.04,406.84,117.98,Northern Europe,Inglaterra,PENDING,Web Camera,452.04,Same Day,2025-11-29 13:01:00.027254896,2025,11,29,5,12,0.0,0.2299192380952381,0.1,0,1,1,7759.303945440297,0.5423328079261428,0.5579710144927537,0.5472564747919194,0.4185022026431718,0.38316818967783983,Medium,8.809773823306061,173.20734846197072,38.31681896778398,13.91635043704067
DEBIT,5,2,77.99,299.96,Late delivery,1,63,Children's Clothing,Las Vegas,EE. UU.,Azalia,13722,Wilkerson,Consumer,NV,4863 Fallen Campus,89101,4,Apparel,36.08480835,-115.1726151,Europe,The Hague,Países Bajos,13722,57.14,0.16,357.1,0.26,1,357.1,299.96,77.99,Western Europe,Holanda Meridional,COMPLETE,Children's heaters,357.1,Second Class,2025-12-02 13:13:29.550294152,2025,12,2,1,12,1.8181818181818181,0.20141790476190474,0.16,0,0,1,8784.776960943082,0.5575533728387044,0.2631578947368421,0.5472564747919194,2.0672708962739175,0.3689522355148449,Medium,7.431358623462088,131.75284330235112,22.137134130890693,10.877714047525902
PAYMENT,2,2,7.59,189.66,Shipping on time,0,65,Consumer Electronics,Caguas,Puerto Rico,Gemma,14559,York,Corporate,PR,4079 Green Swale,725,10,Technology,18.22461128,-66.03705597,Europe,Guildford,Reino Unido,14559,63.22,0.25,252.88,0.04,1,252.88,189.66,7.59,Northern Europe,Inglaterra,PENDING_PAYMENT,Industrial consumer electronics,252.88,Second Class,2025-12-05 22:27:32.763713312,2025,12,5,4,12,1.8181818181818181,0.17200457142857142,0.25,0,0,1,7764.559305506105,0.5423328079261428,0.5579710144927537,0.5472564747919194,1.945658263305322,0.4503020138479588,Medium,7.745400490534079,113.87237326187183,27.01812083087753,9.930502591925942
PAYMENT,6,2,15.84,158.36,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,Mary,12322,Cain,Consumer,PR,5517 Jagged Hollow,725,5,Golf,18.24429703,-66.3705368,Europe,Hamburgo,Alemania,12322,1.6,0.01,39.99,0.1,4,159.96,158.36,15.84,Western Europe,Hamburgo,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class,2025-11-20 21:25:05.148517040,2025,11,20,3,12,0.48780487804878053,0.22794361904761903,0.04,0,0,1,6912.623466256727,0.5575533728387044,0.5551341890315052,0.5472564747919194,2.0672708962739175,0.7645013638910662,High,17.426320765217035,122.28963816801495,45.87008183346397,14.307906596167712
DEBIT,5,4,127.9,378.41,Late delivery,1,66,Crafts,Pompano Beach,EE. UU.,Shay,14882,Nixon,Consumer,FL,8158 Honey Impasse,33068,4,Apparel,26.21472931,-80.23004913,Europe,Le Mans,Francia,14882,83.07,0.18,461.48,0.34,1,461.48,378.41,127.9,Western Europe,Países del Loira,COMPLETE,Porcelain crafts,461.48,Standard Class,2025-12-07 05:48:27.193742448,2025,12,7,6,12,3.6363636363636362,0.22233790476190476,0.18,0,0,1,7320.046609500951,0.5575533728387044,0.48787061994609165,0.5472564747919194,-0.007148806218767351,0.18124040807333103,Low,4.029661258921704,83.6388235176808,3.6248081614666203,6.63019391462953
PAYMENT,2,1,23.27,49.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,12409,Mccann,Consumer,PR,1540 Round Way,725,5,Golf,18.24152374,-66.37055206,USCA,Suffolk,Estados Unidos,12409,0.5,0.01,50.0,0.47,1,50.0,49.5,23.27,South of  USA,Virginia,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class,2025-11-25 16:48:55.233051552,2025,11,25,1,12,0.9090909090909091,0.3459462857142857,0.01,0,1,1,2478.5691325140497,0.5534738485558157,0.5494128074451584,0.5472564747919194,1.0,0.9753718125875873,High,33.742625575508626,48.76859062937937,78.02974500700698,16.423165667966213
TRANSFER,2,1,54.35,187.43,Late delivery,1,46,Indoor/Outdoor Games,Las Vegas,EE. UU.,Joshua,12390,Smith,Consumer,NV,472 Noble Mall,89121,7,Fan Shop,36.13634872,-115.0990067,LATAM,Puno,Perú,12390,62.48,0.25,49.98,0.29,5,249.9,187.43,54.35,South America,Puno,PENDING,O'Brien Men's Neoprene Life Vest,49.98,First Class,2025-11-24 19:56:55.411205528,2025,11,24,0,12,0.19607843137254904,0.25712419047619045,1.25,0,1,1,8108.2949176383145,0.5434159972057283,0.8571428571428571,0.5472564747919194,1.0,0.9456566394330661,High,24.315119788266184,236.31959419432323,75.65253115464529,23.905223566965866
TRANSFER,5,4,11.82,47.26,Late delivery,1,60,Baby,Fayetteville,EE. UU.,Whitney,17652,Glover,Consumer,NC,1214 Red Estates,28314,4,Apparel,35.06275177,-79.00574493,Pacific Asia,Yakarta,Indonesia,17652,11.82,0.2,59.08,0.25,1,59.08,47.26,11.82,Southeast Asia,Yakarta,PROCESSING,Baby sweater,59.08,Standard Class,2025-12-18 10:38:50.014735368,2025,12,18,3,12,3.6363636363636362,0.1340312380952381,0.2,0,0,1,14915.518892401953,0.5534976682211858,0.37037037037037035,0.5472564747919194,-0.007599463567277604,0.21092920671010237,Low,2.8271102725801422,12.461697532432847,4.218584134202048,1.8785459609780277
DEBIT,2,2,71.28,198.0,Shipping on time,0,24,Women's Apparel,Chicago,EE. UU.,Mary,11983,Bell,Consumer,IL,482 Easy Avenue,60643,5,Golf,41.6971283,-87.67146301,Europe,Helsinki,Finlandia,11983,2.0,0.01,50.0,0.36,4,200.0,198.0,71.28,Northern Europe,Uusimaa,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,2025-11-01 13:06:41.763813024,2025,11,1,5,12,0.48780487804878053,0.2385142857142857,0.04,0,0,1,6714.43638822132,0.5423328079261428,1.0,0.5472564747919194,1.945658263305322,0.9600779981880282,High,22.899231796781883,192.01559963760565,57.60467989128169,20.680628696969094
TRANSFER,2,2,14.4,115.18,Shipping on time,0,17,Cleats,Oceanside,EE. UU.,Mary,12000,Mejia,Consumer,CA,2585 Dewy Panda Centre,92057,4,Apparel,33.22548676,-117.3070679,LATAM,Soyapango,El Salvador,12000,4.8,0.04,59.99,0.13,2,119.98,115.18,14.4,Central America,San Salvador,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Second Class,2025-11-02 17:50:22.541796384,2025,11,2,6,12,0.9523809523809523,0.17357180952380952,0.08,0,0,1,3959.393649736806,0.5460255656773435,0.6065857885615251,0.5472564747919194,1.9480765586507485,0.6682192183793836,Medium,11.598401889269525,80.17294182115845,40.09315310276301,9.449737264977315
DEBIT,4,4,23.04,191.97,Shipping on time,0,17,Cleats,Yuma,EE. UU.,Mary,12161,Smith,Consumer,AZ,3412 Merry Quail Inlet,85364,4,Apparel,32.68590164,-114.6244736,Africa,Benghazi,Libia,12161,47.99,0.2,59.99,0.12,4,239.96,191.97,23.04,North Africa,Bengasi,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,2025-11-11 19:55:12.028717352,2025,11,11,1,12,0.9756097560975611,0.2369062857142857,0.8,0,0,1,11721.180895273174,0.5476497102382486,1.0,0.5472564747919194,-0.01991388589881593,0.9665267638041979,High,22.897626565630127,231.92776224245534,19.330535276083957,23.07471636079937
PAYMENT,0,0,66.85,136.44,Shipping on time,0,67,DVDs,Detroit,EE. UU.,Eliana,15236,Adams,Corporate,MI,7592 Heather Circuit,48221,9,Discs Shop,42.41725922,-83.15509033,Pacific Asia,Shanghái,China,15236,27.94,0.17,164.38,0.49,1,164.38,136.44,66.85,Eastern Asia,Shanghái,PENDING_PAYMENT,DVDs,164.38,Same Day,2025-12-08 16:09:52.853898224,2025,12,8,0,12,0.0,0.1578125714285714,0.17,0,1,1,11366.78856660624,0.5390693590869183,0.6219512195121951,0.5472564747919194,0.4723127035830619,0.39774413489857646,Medium,6.276902469897694,65.381180894628,39.77441348985764,6.433631841636758
CASH,5,4,-26.29,37.56,Late delivery,1,75,Video Games,Washington,EE. UU.,Karina,19877,Blevins,Consumer,DC,275 Round Brook Dell,20019,9,Discs Shop,38.88365173,-76.93193817,Pacific Asia,Yakarta,Indonesia,19877,2.19,0.06,39.75,-0.7,1,39.75,37.56,-26.29,Southeast Asia,Yakarta,CLOSED,Fighting video games,39.75,Standard Class,2025-12-27 10:35:32.822211632,2025,12,27,5,12,3.6363636363636362,0.1314445714285714,0.06,0,0,1,14532.237291103236,0.5534976682211858,0.8571428571428571,0.5472564747919194,-0.007599463567277604,0.5019822741280071,Medium,6.598284488749555,19.953795396588283,10.039645482560143,3.836541519295119
TRANSFER,5,2,11.16,223.16,Late delivery,1,17,Cleats,New Haven,EE. UU.,Mary,12284,Smith,Consumer,CT,1185 Rustic River Thicket,6511,4,Apparel,41.46828079,-73.02367401,LATAM,San Bernardo,Chile,12284,16.8,0.07,59.99,0.05,4,239.96,223.16,11.16,South America,Santiago de Chile,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Second Class,2025-11-18 19:02:49.392525952,2025,11,18,1,12,0.48780487804878053,0.24522361904761902,0.28,0,0,1,6420.256392976011,0.5434159972057283,1.0,0.5472564747919194,1.999259807549963,0.9468459967318051,High,23.218900199932328,227.20516537576398,56.810759803908304,22.91987000251877
PAYMENT,0,0,-94.63,436.1,Shipping on time,0,66,Crafts,Caguas,Puerto Rico,Cheryl,14801,Joseph,Corporate,PR,7940 Noble Field,725,4,Apparel,18.2173233,-66.0370636,Europe,Briton Ferry,Reino Unido,14801,25.38,0.06,461.48,-0.22,1,461.48,436.1,-94.63,Northern Europe,Gales,PENDING_PAYMENT,Porcelain crafts,461.48,Same Day,2025-12-06 21:56:46.237605112,2025,12,6,5,12,0.0,0.23772190476190475,0.06,0,1,1,7765.248871785587,0.5423328079261428,0.5579710144927537,0.5472564747919194,0.4185022026431718,0.4623945292117091,Medium,10.99213082356917,213.38582734061953,46.23945292117091,17.20000196986484
DEBIT,2,4,96.42,196.77,Advance shipping,0,17,Cleats,Florissant,EE. UU.,Gary,12041,Oneal,Consumer,MO,372 Sunny Arbor,63033,4,Apparel,38.80710983,-90.29780579,Europe,Lowestoft,Reino Unido,12041,43.19,0.18,59.99,0.49,4,239.96,196.77,96.42,Northern Europe,Inglaterra,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,2025-11-05 05:14:11.988167384,2025,11,5,2,12,0.9756097560975611,0.2381862857142857,0.72,0,0,1,7105.349388273778,0.5423328079261428,0.5,0.5472564747919194,-0.012140455734030631,0.3007198407028345,Medium,7.162734189759981,72.16073297505216,6.014396814056689,7.194737654407122
TRANSFER,2,1,130.81,272.53,Late delivery,1,69,Health and Beauty,Caguas,Puerto Rico,Patience,15892,Martin,Consumer,PR,9557 Gentle Inlet,725,12,Health and Beauty,18.29270172,-66.03705597,Pacific Asia,Cairns,Australia,15892,20.51,0.07,293.04,0.48,1,293.04,272.53,130.81,Oceania,Queensland,PROCESSING,First aid kit,293.04,First Class,2025-12-11 07:49:55.659158640,2025,12,11,3,12,0.9090909090909091,0.19410323809523805,0.07,0,1,1,17719.805224684966,0.5377740705433747,0.54986312084474,0.5472564747919194,1.0,0.9053708276496939,High,17.573540932377128,265.30986733446633,72.42966621197552,22.94800841301883
CASH,2,1,-18.78,10.73,Late delivery,1,74,Toys,Oceanside,EE. UU.,Alma,19587,Shields,Consumer,CA,9456 Sleepy Jetty,92056,7,Fan Shop,34.01664734,-117.7035217,Pacific Asia,Bangkok,Tailandia,19587,0.81,0.07,11.54,-1.75,1,11.54,10.73,-18.78,Southeast Asia,Bangkok,CLOSED,Toys,11.54,First Class,2025-12-26 06:26:48.411349560,2025,12,26,4,12,0.9090909090909091,0.12428990476190474,0.07,0,1,1,12996.914798736316,0.5534976682211858,0.4722222222222222,0.5472564747919194,1.0,0.9753718125875873,High,12.122886969395763,11.255790717260757,78.02974500700698,5.52450223079395
DEBIT,5,2,2.98,29.84,Late delivery,1,59,Books,Caguas,Puerto Rico,Xandra,17537,Davis,Home Office,PR,1258 Stony Wynd,725,8,Book Shop,18.22171211,-66.03705597,Pacific Asia,Bangkok,Tailandia,17537,1.24,0.04,31.08,0.1,1,31.08,29.84,2.98,Southeast Asia,Bangkok,COMPLETE,Sports Books,31.08,Second Class,2025-12-17 23:29:09.644910752,2025,12,17,2,12,1.8181818181818181,0.12938590476190476,0.04,0,0,1,16846.97371523407,0.5534976682211858,0.6480836236933798,0.5472564747919194,1.9551192145862553,0.7888437156071167,High,10.206525785956948,24.517262681069187,47.330622936427005,5.55364607524693
TRANSFER,5,4,39.84,248.98,Shipping canceled,0,43,Camping & Hiking,Carlisle,EE. UU.,Jeffrey,12045,Ryan,Consumer,PA,8824 Jagged Cape,17013,7,Fan Shop,40.08877564,-75.2024765,Europe,Middlesbrough,Reino Unido,12045,51.0,0.17,299.98,0.16,1,299.98,248.98,39.84,Northern Europe,Inglaterra,CANCELED,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,2025-11-05 09:18:46.558016376,2025,11,5,2,12,3.6363636363636362,0.1878232380952381,0.17,0,0,1,6248.769721404022,0.5423328079261428,0.5945945945945946,0.5472564747919194,-0.012140455734030631,0.3707495123395921,Medium,6.963537392985261,111.21743871163083,7.414990246791842,9.458461279891955
DEBIT,5,4,70.98,272.98,Late delivery,1,43,Camping & Hiking,Pompano Beach,EE. UU.,Anthony,12246,Golden,Consumer,FL,3772 Dusty Deer Cape,33068,7,Fan Shop,26.21472931,-80.23004913,Europe,Saint-Michel-sur-Orge,Francia,12246,27.0,0.09,299.98,0.26,1,299.98,272.98,70.98,Western Europe,Isla de Francia,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,2025-11-16 19:23:36.683100848,2025,11,16,6,12,3.6363636363636362,0.1942232380952381,0.09,0,0,1,7320.046609500951,0.5575533728387044,0.48787061994609165,0.5472564747919194,-0.007148806218767351,0.4735571634506469,Medium,9.197580570858058,142.05767789192507,9.471143269012938,12.202492901858726
